latitude,longitude,dest_latitude,dest_longitude,time
37.63323722,127.0777375,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25656.00
37.633234,127.07774064,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25656.40
37.63323247,127.07774226,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25656.60
37.63323101,127.07774394,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25656.80
37.63322958,127.07774566,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25657.00
37.6332282,127.07774739,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25657.20
37.6332269,127.0777492,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25657.40
37.63322572,127.07775101,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25657.60
37.63322462,127.07775278,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25657.80
37.63322356,127.07775454,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25658.00
37.63322252,127.0777563,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25658.20
37.63322153,127.07775805,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25658.40
37.6332196,127.07776146,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25658.80
37.63321869,127.07776308,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25659.00
37.63321778,127.07776476,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25659.20
37.63321693,127.0777664,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25659.40
37.63321608,127.077768,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25659.60
37.63321455,127.07777113,"[37.633203, 37.633255, 37.633385, 37.633396, 37.633347, 37.633261, 37.633203]","[127.077801, 127.078011, 127.077983, 127.077886, 127.077789, 127.077724, 127.077801]",25700.00
37.63321383,127.07777267,,,25700.20
